mbid,day,mentions
cf7caec1-880b-4256-990f-430d47d3c154,2015-04-13,3.0
cf7caec1-880b-4256-990f-430d47d3c154,2015-04-15,3.0
cf7caec1-880b-4256-990f-430d47d3c154,2015-04-14,2.0
cf7caec1-880b-4256-990f-430d47d3c154,2015-04-16,8.0
cf7caec1-880b-4256-990f-430d47d3c154,2015-04-17,5.0
d66a5f31-bf25-4d9d-ae08-007e1e920360,2015-04-14,1.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-09,2.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-12,2.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-13,2.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-10,1.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-11,2.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-08,3.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-14,4.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-16,3.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-15,3.0
3b905f3d-a1b7-4716-8e11-5cd1071ee9b2,2015-04-17,2.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-16,6.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-14,3.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-12,3.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-08,3.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-11,3.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-13,1.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-09,2.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-15,4.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-07,1.0
2534ba22-9123-4bf2-9315-0af331325865,2015-04-10,3.0
96b258c5-9246-4a44-94e4-11e601aa3856,2015-04-08,1.0
96b258c5-9246-4a44-94e4-11e601aa3856,2015-04-12,1.0
96b258c5-9246-4a44-94e4-11e601aa3856,2015-04-09,1.0
96b258c5-9246-4a44-94e4-11e601aa3856,2015-04-14,1.0
96b258c5-9246-4a44-94e4-11e601aa3856,2015-04-16,1.0
b33b7108-054a-4f56-bace-2ac209e5133c,2015-04-14,1.0
b33b7108-054a-4f56-bace-2ac209e5133c,2015-04-08,1.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-10,3.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-09,2.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-07,1.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-08,4.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-16,3.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-11,2.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-12,5.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-13,3.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-14,2.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-15,5.0
725024b2-4698-4550-9749-a3176c25eb81,2015-04-17,4.0
044b7efe-9109-4f61-a6e2-c750862b38ab,2015-04-14,1.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-12,8.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-15,4.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-07,1.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-08,1.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-10,1.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-09,2.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-11,2.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-14,3.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-13,2.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-16,4.0
71fdac61-5afc-44b2-af72-af566b9f57c6,2015-04-17,2.0
af11ee8a-5adf-40d3-9f2a-0df15f305cb8,2015-04-12,1.0
af11ee8a-5adf-40d3-9f2a-0df15f305cb8,2015-04-14,1.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-07,2.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-08,5.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-09,15.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-10,8.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-11,3.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-12,13.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-13,8.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-14,9.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-15,12.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-16,11.0
3bf1c01d-bda1-4775-abb9-933f4d2c6b8d,2015-04-17,11.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-07,2.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-08,8.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-09,3.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-10,4.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-11,4.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-12,5.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-14,4.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-13,5.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-15,3.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-16,4.0
27e882da-0743-4994-8918-c023395b0fc0,2015-04-17,3.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-07,8.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-08,24.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-09,24.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-10,14.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-11,14.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-12,14.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-13,22.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-14,18.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-15,36.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-16,59.0
b5876038-58d7-406e-ae69-256742c1782b,2015-04-17,35.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-07,3.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-08,7.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-09,11.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-10,14.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-11,10.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-12,9.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-14,8.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-13,13.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-15,12.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-16,12.0
fdde96d9-7bc8-4dfb-9909-20142f245996,2015-04-17,8.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-16,22.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-10,12.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-12,7.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-17,12.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-08,11.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-13,8.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-15,15.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-07,4.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-14,17.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-09,14.0
4ec33003-c921-4c5d-a2b8-cfc93d74bb26,2015-04-11,4.0
1f5eca50-9748-4f55-98ff-acbc6f51d0de,2015-04-09,1.0
1f5eca50-9748-4f55-98ff-acbc6f51d0de,2015-04-14,1.0
c54019fe-c9cb-4da9-b5d1-4e155b41e8c0,2015-04-09,1.0
c54019fe-c9cb-4da9-b5d1-4e155b41e8c0,2015-04-14,1.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-16,3.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-17,4.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-12,6.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-08,1.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-13,4.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-10,2.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-11,3.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-09,2.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-15,4.0
8acaea67-63a3-46bb-9c53-635f0b63ea5a,2015-04-14,1.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-10,3.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-09,1.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-12,1.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-13,4.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-11,3.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-08,1.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-14,1.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-07,4.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-15,1.0
54781c7d-c92e-45d5-98d1-bd048558b4da,2015-04-16,1.0
4675a534-eb66-4d3e-8447-dd1bb801e981,2015-04-11,1.0
4675a534-eb66-4d3e-8447-dd1bb801e981,2015-04-14,1.0
4675a534-eb66-4d3e-8447-dd1bb801e981,2015-04-13,1.0
4675a534-eb66-4d3e-8447-dd1bb801e981,2015-04-16,1.0
61bc8f6a-5301-4913-9824-0f11ddce72a1,2015-04-14,1.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-08,2.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-09,1.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-07,3.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-12,3.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-10,1.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-14,1.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-13,2.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-11,1.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-15,3.0
bd77fb80-fc6f-4f35-b820-cee1008ac8c5,2015-04-16,1.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-08,12.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-07,1.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-12,10.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-09,3.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-11,8.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-13,10.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-10,4.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-16,4.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-14,10.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-17,7.0
869f1a22-44e9-4f60-98a2-efa0aa904547,2015-04-15,5.0
22c08dc6-7b56-4584-84b8-6d65b0319cdf,2015-04-14,1.0
22c08dc6-7b56-4584-84b8-6d65b0319cdf,2015-04-10,1.0
bc7ea64a-cc95-4073-8776-f13ecb077ce3,2015-04-08,1.0
bc7ea64a-cc95-4073-8776-f13ecb077ce3,2015-04-14,1.0
644575d3-df2c-4ca8-b7cf-a4f83387e81c,2015-04-14,2.0
644575d3-df2c-4ca8-b7cf-a4f83387e81c,2015-04-12,1.0
644575d3-df2c-4ca8-b7cf-a4f83387e81c,2015-04-11,1.0
644575d3-df2c-4ca8-b7cf-a4f83387e81c,2015-04-16,2.0
644575d3-df2c-4ca8-b7cf-a4f83387e81c,2015-04-17,2.0
1b7128a2-797c-4887-8dad-9742561d1658,2015-04-14,1.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-07,5.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-08,14.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-11,6.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-12,7.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-09,13.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-10,7.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-14,6.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-13,15.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-15,22.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-16,21.0
d451b32e-e6b3-4891-9ff9-526c544b4e4c,2015-04-17,15.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-07,1.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-08,15.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-09,11.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-10,11.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-11,10.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-12,5.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-13,12.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-14,12.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-15,22.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-16,44.0
fa818125-b264-4e83-bb99-0f99827c951a,2015-04-17,28.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-07,3.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-08,12.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-09,11.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-10,9.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-11,12.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-13,7.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-12,12.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-14,7.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-15,9.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-17,15.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6,2015-04-16,18.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-08,13.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-09,14.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-10,5.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-11,9.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-12,7.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-13,11.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-14,4.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-15,11.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-16,12.0
6480035c-2be9-4355-857d-9dfb7a5684b0,2015-04-17,14.0
240f560f-80a1-438f-afb2-0ed40fff1127,2015-04-15,1.0
240f560f-80a1-438f-afb2-0ed40fff1127,2015-04-14,1.0
97f7d3bd-a514-4698-a69d-c7845b32cdc4,2015-04-14,1.0
8db4491c-ec4a-4214-bb00-765550bb2af6,2015-04-14,1.0
8db4491c-ec4a-4214-bb00-765550bb2af6,2015-04-15,1.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-10,9.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-09,8.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-07,2.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-08,6.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-11,4.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-12,7.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-14,7.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-13,11.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-15,12.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-16,13.0
9c5ff838-97de-4396-bec1-187b12d3f7ec,2015-04-17,10.0
8294d1c5-3265-4c8a-9d72-7513c2900a77,2015-04-11,1.0
8294d1c5-3265-4c8a-9d72-7513c2900a77,2015-04-08,1.0
8294d1c5-3265-4c8a-9d72-7513c2900a77,2015-04-14,1.0
8294d1c5-3265-4c8a-9d72-7513c2900a77,2015-04-16,1.0
8294d1c5-3265-4c8a-9d72-7513c2900a77,2015-04-15,2.0
a59e9b91-db77-4191-b3c1-cf8bf6d25591,2015-04-16,1.0
a59e9b91-db77-4191-b3c1-cf8bf6d25591,2015-04-14,1.0
a59e9b91-db77-4191-b3c1-cf8bf6d25591,2015-04-17,1.0
a59e9b91-db77-4191-b3c1-cf8bf6d25591,2015-04-08,1.0
a59e9b91-db77-4191-b3c1-cf8bf6d25591,2015-04-09,1.0
a59e9b91-db77-4191-b3c1-cf8bf6d25591,2015-04-10,2.0
a59e9b91-db77-4191-b3c1-cf8bf6d25591,2015-04-13,2.0
dafc6915-3b8d-4edd-a0d9-a0606520ae04,2015-04-14,1.0
dafc6915-3b8d-4edd-a0d9-a0606520ae04,2015-04-16,1.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-10,9.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-09,14.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-07,3.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-08,12.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-11,13.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-12,11.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-13,16.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-14,13.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-15,18.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-16,18.0
d208f3b8-c548-4fdf-8742-37eab33774f2,2015-04-17,15.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-12,7.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-09,3.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-11,1.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-07,1.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-10,3.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-08,7.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-13,6.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-16,6.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-17,3.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-14,2.0
7069db3c-7a68-45bf-8a49-33e0b3d05fbe,2015-04-15,5.0
6c33574c-a47e-4813-984e-950f19f56a4f,2015-04-08,1.0
6c33574c-a47e-4813-984e-950f19f56a4f,2015-04-11,1.0
6c33574c-a47e-4813-984e-950f19f56a4f,2015-04-13,3.0
6c33574c-a47e-4813-984e-950f19f56a4f,2015-04-17,1.0
