_id,artist,title
AhCJxYx9rzBzZsano,['Kevin M. Thomas'],Jingle (Live @ Guthries Folk Club 06-18-11)
xKRiCvo5xrHq44YRq,['Ninja McTits'],"Come on You Dumb Fucks You Seriously Couldn't Figure Out How to Find and Download an Album? This Is How You Find a Digital Album That Is Listed on Discogs. Step One Look at the Info Sometimes People Post a Download Link There. Step Two If Step One Had No Results Go to the Label's Discogs Page. You Can Get to This by Clicking the Words That Appear After ""Label:"" This Is Located at the Top Right Under the Artist and Release Name. Now That You Are on the Label's Discogs Page Look Right Underneath the Info Which Is Located at the Top. You Will Possibly Find a Link Behind the Part That Says ""Sites:"" and Make Sure to Click the Link. You Do Know How to Click Right? Press Your Index Finger on the Left Key of Your Mouse or Touch Pad, See You're Learning So Fast! The Link You Clicked Will Bring You to the Label's Website. Examine the Page You Are Brought to and Navigate Your Way to the Releases. Then Search for the Release You Want to Find Using the Artist Name, Album Name, and Catalog Number Will Make This Very Easy. Then Download It and You're Done."
KrqcMypjEuXsKfBzG,['Marty Robbins'],Singing the Blues
xBX5kSxf3d8TtC8cE,['Red Hot Chili Peppers'],Out in L.A.
Jo5f3ScurMwsrT3kc,['Slaves on Dope'],So Clear
Xo2EwnWd8td8mGTNa,['Billy Currington'],Don't
YnwNCLyGWzbJStQWC,"[""Old 97's""]",Big Brown Eyes
D7MoSqz687Fc3QpSj,"['D.J. Rogers', 'Hezekiah Walker', 'Marvin Sapp', 'The Love Fellowship Choir']","God Favored Me, Part II"
evY2xKAMn2ajpMHtZ,['Just Bob'],Just A Man
PRNpT64cgv6GFxPc7,['Future'],Forever Eva
6ys2pntQ7EBmRaHRp,['The Shins'],So Now What
BMkMnTsWZ3G2BoXBm,['Peach Pit'],Stopping by Woods on a Snowy Evening
3NcidPKhiELy9RHYv,['Nate Ruess'],Nothing Without Love
WjgsfQidRSqtFLYyg,['Jon B.'],Keep It Real
Hpq8qCE6XyASwd9Ay,['Kosheen'],Catch (Kosheen radio edit)
8pm8qtRxmCSSkkXFs,['Mariah Carey'],Fantasy
fQBYrynrGvdhTvMmx,['The Specials'],Rat Race
LTpRfFyt5vcFSkDNp,['The Guess Who'],Star Baby
PXiv9mSn9rxK2sP9K,['Last Child'],Terima Kasih
7Gzvp4j3vCYyhceQq,['Jerrod Niemann'],Drink to That All Night
rLun7GSRDLSBowQL4,['Def Con One'],10 Bullets
unSkkuvFZMZy6hQkf,['The Pretty Things'],Cause I'm a Man
xH2QRZPMYzKXvktHw,['Wes Montgomery'],A Day in the Life
i8mbsiR8PEEEbMXEK,['Phyllis Hyman'],You Know How to Love Me
TtTeajrx3XTEEtHij,['AC/DC'],Rock or Bust
HmbSiwNrgGpxx4dDS,['Morrigan'],Cranking Battleharps
n9Eh8jBAaopB68R2c,['Tom Odell'],Another Love
MbkttBMEgLxbZ8HWx,['Jack Johnson'],Upside Down
sSQkEiZpoQwSvWdFo,['Maxi Priest'],Every Little Thing
94kgG2jjqvus4kCzy,['Captain Murphy'],Gloe
gd9P3kMTAmXNNptxN,['Scars on 45'],Take You Home
hwsnMcTPrNr5vuD5h,['Usher'],Red Light
75Qjr3xWFnpXaDfSZ,['Tantric'],Breakdown
sG49fMzEGoknMrWvi,['The Allman Brothers Band'],Whipping Post
Dh4FeGQpwYXbmZnWi,['Sugar Ray'],Every Morning
R4Lx3Zgem9KLiKv6f,['The Skygreen Leopards'],I Dreamt She Rode on a Pink Gazelle
foKWcqPuGryXzGq2L,"['Danny Brown', 'Purity Ring']",25 Bucks
7CLHu3n9vzTb5vqhY,"['Jadakiss', 'Yo Gotti']",Real Rap
RchMPB5qBH48ZzLu2,['Los Lonely Boys'],Heart Won't Tell a Lie
Cf6bhKkY6z9LuGcB3,['Finger Eleven'],Paralyzer
NyQTMeHCySwKrpZ4x,['B.I.G.'],Sadness
BDKpWPK9EEnq2uJdq,['Cem Adrian'],?imdi
uFmbJ8CY5zSbrep5f,['Andy Just'],One Sunny Day
Kc4zmmWFRWzgMku2J,['Agustín Lara'],Santa
5tZBnFZFePbuFA645,['Marilyn Manson'],The Beautiful People
CspSDd6X4DKNqae8X,['Atoms for Peace'],What the Eyeballs Did
Xva4pMvHMx3omXe9i,['Phish'],Guyute
PzcqadtjwMXMTExr3,"['Alicia Villarreal', 'José Feliciano']",Que nadie sepa mi sufrir
YKTfs43yhptxsxJvn,['Ed Sheeran'],Thinking Out Loud
z5n6REhNXErJyAPqv,['Switchfoot'],New Way to Be Human
YEsBAiq47Jj3Gdz6K,['Otis Redding'],These Arms of Mine
kivT79xeW7GqBmftX,"['Drake', 'Majid Jordan']","Hold On, We're Going Home"
72mxEkymZdYYDEpTq,"['Big Sean', 'PARTYNEXTDOOR']",Deserve It
YsRykJhLDZsunrjsD,['Kansas'],Dust in the Wind
oLeNzdFGd4najkueC,['Rush'],Tom Sawyer
jF69g4c4nxhYTHy5o,['???J Soul Brothers'],On Your Mark?????????
ZX6sc4Co5BMzXzyzw,['Samsons'],Bukan Diriku
k9twrTotCgNZZ4MRy,['Ryley Walker'],Sweet Satisfaction
2QqRe3x7iZ6aB3tTP,['Kiotti'],Skit
yX6fZmjwmgsQGZjot,['Cascada'],Everytime We Touch
o59kBdAFArFyyxepG,['Willi Dussmann'],Hotel California (Hotel California)
NqSou33Xnwgpje63L,['The Dirt Band'],An American Dream
amwjoT9nPwKw39XZ7,['Sweetwater'],For Pete's Sake
EBv3bTRzwXCPgGv2g,['Persiana Jones'],Yeah
MEzw882RdAYLy8nHD,['Jenny Wilson'],Pyramids (Rose Out of Our Pain)
CJxf9zY6YvQkbjao6,['Hillsong Live'],This Is Our God
TKy6bCtJdXKJBT7aS,['Get Me High'],Sleazy Video
9DsaHF2metDms3fJK,"['Franco ""El Gorila""', 'Wisin']",Me estoy muriendo
ue3TMDtcSYuZSxizs,['Maudy Ayunda'],Untuk Apa
DYiskmHs5jX8QLrMn,['Chicago'],You’re the Inspiration
fKnjFYtFbCBGbCKWE,['Wale'],The One Time In Houston
eCF99uXskoaxTmsBD,['Bastille'],Pompeii
ZPgkY8FYr452HCjvS,['Tracy Lawrence'],If the Good Die Young
Efah4WLH7dKGy36nR,['Slick Rick'],Children’s Story
q8AkKdP7MZMyFRXaX,['Adera'],Terlambat
BN6CrgH3CYwtLd23d,['Metallica'],One
3AuKG6FDAh8WjPTsh,['Regurgitator'],Track 1
AKMuDepp2CqePJQLQ,['Strawberry Alarm Clock'],(You Put Me On) Stand By
NcY8tSrrgzxf5xbrE,['Anthony Hamilton'],Change Your World
TBZGJe5sGGtrHp2rQ,['Gary Glitter'],"Rock and Roll, Part 2"
FZxKgRmDhvmsirAXS,['Ellie Goulding'],Burn
EbzRLxCgnuZ9GCGR6,['Future'],Throw Away [Prod. by Nard & B]
mceophtprgYgH7Y5E,['Motörhead'],Capricorn
nbiHQYFtLt2k97hFJ,['Dave Hollister'],Striving
zNkhnwm76q5WszDLx,['Hale'],Broken Sonnet
tzodpAp2Bqc9Dw3b8,['Christ on Parade'],Flash
tMdwM6xec4y9Hag5M,['Jack Wall'],The Attack
rockFZthFs7TJEBGj,['The Bo$$ Hog Barbarian$'],$teady $mobbin'
B6aAqFhMAvL4brxNG,['Jason Mraz'],Love Someone
FXspk3MD7L5xqdf8p,['Stevie Ray Vaughan and Double Trouble'],Cold Shot
cpBKuTsQcg4sjhRYm,['OneRepublic'],Counting Stars
D2M3LqC4mwAgpkSnk,['Salamat'],El Zol Asal
KDWFwhBjEmodthZm8,['Ziggy Marley & The Melody Makers'],Tomorrow People
fzR3a9zSqMpZavZWC,"['KIDD', 'Sean C. Johnson']",Change Up
EcyRXYWRfEGTKH3Ef,['Música de Maestros'],Noche tempestuosa
sJdEnApe92obrLGYq,['ZZ Ward'],365 Days
2kA5TrE9wRhtLDniX,['Ninja McTits'],"Come on You Dumb Fucks You Seriously Couldn't Figure Out How to Find and Download an Album? This Is How You Find a Digital Album That Is Listed on Discogs. Step One Look at the Info Sometimes People Post a Download Link There. Step Two If Step One Had No Results Go to the Label's Discogs Page. You Can Get to This by Clicking the Words That Appear After ""Label:"" This Is Located at the Top Right Under the Artist and Release Name. Now That You Are on the Label's Discogs Page Look Right Underneath the Info Which Is Located at the Top. You Will Possibly Find a Link Behind the Part That Says ""Sites:"" and Make Sure to Click the Link. You Do Know How to Click Right? Press Your Index Finger on the Left Key of Your Mouse or Touch Pad, See You're Learning So Fast! The Link You Clicked Will Bring You to the Label's Website. Examine the Page You Are Brought to and Navigate Your Way to the Releases. Then Search for the Release You Want to Find Using the Artist Name, Album Name, and Catalog Number Will Make This Very Easy. Then Download It and You're Done."
cGeR9SFZ96FF3fnvn,['Incognito'],Positivity
xztBrdtpiLCEQQn7A,['TS & The Past Haunts'],All I Can Tell You
z4LWzqu2FsA6Bb838,['The Pinker Tones'],"Gone, Go On (remix by Pecker)"
CFLauhFyckrJMDhZv,['Garth Brooks'],Callin' Baton Rouge
KYBxCMuwiLDxsqHoX,['Jazmine Sullivan'],Let It Burn
wa2AZvsRZsxoQJRxm,"['Amy Winehouse', 'Nas']",Cherry Wine
YG3eFe2ZjjdeCdiQJ,['Cícero'],Frevo por acaso
8n4tzrjNkQ3zP66Dw,['The Flyers & Mike Sonar'],Everytime I Close My Eyes (radio edit)
nALxs6m8d9nXwFkc5,['Naif'],Cuek
Rsuw22KQZ3cGimY2j,['Robert Johnson'],Cross Road Blues
YvS2yp99BXhjv83dZ,"['Haruka Nakamura', 'Nujabes']",Lamp
hA8AqP3t8cGAnPBzg,['Kevon Edmonds'],Never Love You
9Fpy6D89CAdB7p4bz,['Talk of the Town'],Wish I Could Fly
S4xS8SoLf8igThMh3,['A$AP Ferg'],Work
5FWkJ6KpDYuLXbNYp,['The Unsane'],Quicksand
wY9ReTBTKhFkCrntK,['WINNER'],I'M HIM (KR Ver.)
ZohnsLPRWyoAkjvXX,['Guthrie Thomas'],Gone and Come to Pass
yE47QKk2KMyNbCBJh,['Rush'],Freewill
KJa5vEB9ZrBW8xMK4,['General Fuzz'],Warm Steel
Xw4ANpqjkgpNPGJEH,['Tommy Roe'],Dizzy
7YbPbaYgzPRhkfqxn,['Axwell ? Ingrosso'],Something New
DfNNpNHNhc96MH6im,['Bettie Serveert'],Lover I Don't Have to Love
PMSKQawvZvwMmWWKb,"['Gucci Mane', 'Migos', 'Thug']",Long Time
gsNsbFgBSZmzKrsva,"['Jamie Grace', 'tobyMac']",Favorite Song
LetdfiMPobyaw3fXc,['Donald Lawrence'],Back II Eden
TSgzZHdciJ46GZz8N,['Meghan Trainor'],Dear Future Husband
JSqLHTLYaqmugrMWo,['Tahuna Breaks'],Make Out Party
yx8JG4cfa75njrtJT,['Kanye West'],Love Lockdown
fbADXCuZPo8wGwcmP,['Marisela'],Tú y yo
S6GkERqt9aca8H6Cm,['Tori Amos'],Code Red
oekzqYpPAJbttrGZM,['Kenny Rogers'],You Can't Make Old Friends (Duet With Dolly Parton)
uv2ELDxStXfCEz8rS,['Sam Smith'],Lay Me Down
Hzm9Ngdji6RtxvvRa,['John Legend'],You & I (Nobody in the World)
m2sJpHasNRx9ysm4X,['Glen Campbell'],"She's Gone, Gone, Gone"
M3LJyww38xjjx4962,['Kenny Lewis & One Voice'],Hero
FYhqWzFxaurm5E92c,['Ella Henderson'],Mirror Man
Jg3yRnpkNreKYa6fj,['Johannes Brahms'],"Variations on a Theme by R. Schumann, Op. 9"
ehwQZdNtJGKZka9Ta,['Rev. Paul Jones'],I Won't Complain
YmTQPbLN5Hc236ajG,['Lalo Schifrin'],Danube Incident
b5RKquQWMYokcmr2y,['Laura Pausini'],La solitudine / La soledad / Loneliness
uNtonY66pj9TkCsjb,['Sound Ideas'],"Horse, Trot Two Horses Trotting: Pass by on Dirt, Animal"
mjZL3cQdwNrLdGERR,['Rico Love'],Somebody Else
zyXeZepQYSpugE925,['B T S'],Confession
ZXu9Q3zzqZHc4xS3y,['Billy Currington'],Don't
Jw8ME6TpRyLGdZFwj,['BeBe Winans'],Oh Happy Day
iR2CMTmf9dkJWvusz,"['Big Data', 'Joywave']",Dangerous
PSKTmd9r9b95L3ujq,['Joe Liggins & The Honeydrippers'],Pink Champagne
uw9B32mciWRAoa56A,['Lincoln Brewster'],God You Reign
ekiN83uxviE7iYPBv,['Children Within'],You Shine on Me
wyxtcoQfE5NCeNo3x,['Beyoncé'],7/11
F857fvW3rdjpdAXti,['Ø'],Medusa
43Yknszo32HmC6o4L,['J Moss'],Good & Bad
vdLs2qjkeqiEEoicn,['Krewella'],Enjoy the Ride
D5wX87xQdPef6rNJQ,['Cannonball'],Tempat Terakhir
DBKW7DexLNRFNsRki,['Kid Million'],An Open Letter
AdtLN46RWKcYihmAd,['S.E. Willis'],That's My Dream
mFg5gXfFD3gtwYbps,['The C.R. Avery Band'],Eye of the Storm
LPGHd6SidGKBTRktY,['Alpcologne'],Make a Wish
5jxNFy9ttG2dE6zPc,['Biz Markie'],Just a Friend
o54AvzbnWohajAC74,['Flogging Molly'],The Lightning Storm
cvGzfyeJKDkDTukGT,['Starship'],Nothing’s Gonna Stop Us Now
