_id,artist,title
588058178610401282,['Exile'],Kiss You All Over
588058182431432704,['U-KISS'],Action
588058183173824512,['Good Courage'],Guilty on All Accounts (Room 101 mix by Good Courage)
588058186684440576,['Anthrax'],Chile on Hell
588058189184270336,['Greg Johnson'],Hold Tight
588058190258003968,['Teoman'],Mavi Ku? ile Küçük K?z
588058192686481409,['Richie Spice'],Baby Face (feat. Spanner Banner and Pliers)
588058203512037377,['Winx Club'],Good Girls Bad Girls
588058207144321024,['Machine Head'],Night of Long Knives
588058210109628416,['Via Tania'],The Beginning
588058212231991296,['Andy Grammer'],Back Home
588058214706585600,['Santa Geração'],Toca-me
588058216908640257,"['Dijohn', 'Tru Serva']",Holy Is Our King
588058218741501952,['Fetty Wap'],Trap Queen
588058219446165504,['Model'],De?mesin Ellerimiz
588058221597880323,['Aretha Franklin'],Ain't No Way
588058238312124418,['Cole Swindell'],Ain't Worth the Whiskey
588058246944002048,['The Neighbourhood'],Honest
588058252748922880,['Faith Hill'],Let Me Let Go
588058254158204928,['.38 Special'],Back Where You Belong
588058267273822209,['Faruk Sabanci'],Elveda
588058276572569600,['Megadeth'],Lucretia
588058276518043650,['Disclosure'],You & Me (Flume remix)
588058284164304896,['Mabel Matiz'],Aldan?yor
588058295413383168,['Third Eye Blind'],Palm Reader
588058296956936193,['Poison'],I Want Action
588058301251858432,['Teen Machine'],School's Over
588058301977468929,['Gloriana'],Trouble
588058302040449024,['Placebo'],A Million Little Pieces
588058307795017728,['Webbie'],Six 12's
588058312031207424,['Ferhat Göçer'],Biri Bana Gelsin
588058314732371968,['The Countdown Kids'],There's a Hole in My Bucket
588058316653363200,['Ed Sheeran'],Give Me Love
588058323016089601,['5 Seconds of Summer'],Good Girls
588058324136030210,"['Bumkey', 'INFINITE H']",Special girl
588058324777697281,['Shitmat'],On a Ragga Sh*t
588058333900382209,"['Charlie Puth', 'Wiz Khalifa']",See You Again
588058338480549888,['Gucci Mane'],Fifty Large Feat. Strap Da Fool (Prod. By London On The Track)
588058339877224449,['Yal?n'],Küçücü?üm
588058342842576897,['Michael Jackson'],You Rock My World
588058348727234562,['Stef Bos'],De hofnar
588058350836961282,"['Ariez Onasis', 'DJ Jack Frost', 'YnGa']",Crystal Palace
588058351201824768,['Grupo Niche'],Solamente tú
588058352590131201,['R.E.M.'],Radio Free Europe
588058358256640000,['t e l e p a t h ????????'],i n t e r m i s s i o n
588058360169291777,['Mick Jenkins'],Klondike Shit
588058360710356992,"['Camané', 'Pedro Abrunhosa']",Para os Braços da Minha Mãe
588058367064674307,['Yavuz Bingöl'],Sensiz Yapamam
588058374392172544,['Oh Honey'],Be Okay
588058396663746560,"['Key!', 'OG Maco']",U Guessed It (Extended Version)
588058417870278658,"['Chris Jones', 'Within Temptation']",Utopia
588058431094923264,['DubVision'],All by Myself (Tujamo remix)
588058431518547969,['Kem'],If It's Love
588058433376628736,['Jorge Ben Jor'],Jorge de Capadócia
588058434391711744,['Ever Stays Red'],Save Today
588058444059521026,"['Don Omar', 'Lucenzo']",Danza Kuduro
588058445569531904,['Five Finger Death Punch'],Wrong Side of Heaven
588058446437679104,"['J. Cole', 'Maroon 5']",Animals (Remix)
588058448824238080,['T?Bone Walker'],Street Walking Woman
588058451613511681,['Kutless'],Beautiful Blood
588058480352829441,['Nev'],Bazen
588058492461785088,['Global Deejays'],We Are the Nights (radio mix)
588058496739975169,['The Neighbourhood'],Sweater Weather
588058497520119811,['Chris Brown'],Lost in Ya Love
588058499671785473,['Three Days Grace'],Riot
588058499785089024,['St. South'],Slacks
588058500263256064,['Grand Salvo'],"He leads her by the arm in the old manner out into the music and the dancing light. She asks him, so he whispers something he thinks he might have said. She closes her eyes tight then, and when she opens them again she is different somehow. The nurse waits smoking against the car at the far end of the garden, and from over the fences the neighbourly sounds of cooking and children swim on the wind."
588058505078243329,['Skyzoo'],Designer Drugs
588058513240358912,['The Organ'],Brother
588058513437564929,['/Passenger.'],Needle in the Dark
588058521247342592,['J Alvarez'],Vivir sin ti
588058521461256192,['Three Days Grace'],Over and Over
588058529828884483,['Gorillaz'],Dare
588058530441207809,['Donnie McClurkin'],"I Will Trust You, Lord"
588058533192736768,['Knife Party'],LRAD
588058535549874176,['My Chemical Romance'],Mama
588058539521929217,['Breaker! Breaker!'],"Way Up, Way Up"
588058542445355008,['Fugazi'],Vote on the Lights
588058545477787648,['S?la'],Hediye
588058545792376833,['Backstreet Boys'],Quit Playing Games (with My Heart)
588058545129664512,['Fugazi'],Vote on the Lights
588058546463449089,['Jason Nelson'],Shifting the Atmosphere
588058549768605696,['Tokio Hotel'],1000 Meere
588058558736007169,['Sam Smith'],Money on My Mind
588058563882418176,['Icon of Coil'],Comment
588058572325519360,['Mamá Ladilla'],"Hey, hey, tripi"
588058580978401280,['Booba'],Les Meilleurs
588058600372842497,['Beck'],Loser
588058602402926592,['Zeki Müren'],Bir Sevda Geldi Ba??ma
588058606362308609,['Green Day'],King for a Day
588058607188574208,['Elvis Crespo'],Vallenato en karaoke
588058611231956992,"['Tyler, the Creator']",Find Your Wings
588058623919706113,['Blank & Jones'],Daydreamin’
588058624402006016,['Sepultura'],The Hunt
588058627430293505,['Automatic Man'],Give It to Me
588058644014624769,['Judika'],Bukan Dia Tapi Aku
588058644433997824,['Dan Gibson'],'Tis So Sweet
588058646128553985,['Etana'],I Rise
588058647651082240,['Ozzy Osbourne'],Shot in the Dark
588058650951950337,['Trace Adkins'],This Ain't No Love Song
588058652352897025,['Hozier'],From Eden
588058652554223617,['Lykke Li'],Sadness Is a Blessing
588058654869422081,['?????? ??????'],????? ??? ?????
588058662809251844,['The Shadows'],Sweet Dreams (Stereo)
588058663736205313,['Blue Foundation'],Eyes on Fire
588058664273125376,['Foghat'],I Just Want to Make Love to You
588058666303168512,['Serena Ryder'],Stompa
588058670388420608,['Jerry Garcia Band'],The Night They Drove Old Dixie Down
588058676721807362,['The Sklar Brothers'],Karate Kid
588058678684753920,['Disturbed'],Prayer
588058677787160576,['Nirvana'],Lithium
588058678684737536,['Lynyrd Skynyrd'],All I Can Do Is Write About It (acoustic version)
588058679502622720,"['Flo Rida', 'Sage The Gemini']",GDFR
588058681708773379,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588058686221905920,['Sade'],Smooth Operator
588058688969175040,['The Guess Who'],Hand Me Down World
588058693050171392,['Rick Ross'],Hustlin’
588058695801659393,['Capture the Crown'],Welcome to My Worlds
588058702462058496,['Simeon ten Holt'],section 80
588058703087198211,['Brenda Holloway'],I'll Always Meet You Half Way
588058702680326145,['Shiryu'],8-Bit Revolution Jingle
588058708753707010,['David M. Quinlan'],Não há Ninguém como Tu
588058711408640000,['Captain Beefheart'],Party of Special Things to Do
588058713971421186,['Shy Glizzy'],3 Glizzy
588058721097555968,['Adele'],Turning Tables
588058721101680642,['Spencer'],Until She Walks on By
588058736767401985,['Vance Joy'],Mess Is Mine
588058742106759168,['Little Feat'],Romance Dance
588058744388505600,['Jeff Lorber'],Everybody Knows That
588058746326228992,"['Drake', 'The Weeknd']",Live For
588058755230752769,['Mabel Matiz'],Aldan?yor
588058756489019392,['Steven Curtis Chapman'],Glorious Unfolding
588058763447427072,['B.A.P'],COMA
588058767645868032,['Slipknot'],Gently
588058778949521410,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588058786998439936,"['Conrad Sewell', 'Kygo']",Firestone
588058794036441088,['Papa Roach'],Blood Brothers
588058795206696962,['Lana Del Rey'],Ultraviolence
588058818275344384,"['Charlie Puth', 'Wiz Khalifa']",See You Again
588058818506059776,['Michael Bond'],"Chapter 7. ""Adventure at the Seaside"": 2. ""Mr. Brown stopped the car by a shop on the esplanade, and took out some money."""
588058824667455488,['George Strait'],All My Ex's Live in Texas
588058836176605184,['Gypsy Caravan'],Migration
588058836419928064,['Z-Ro'],The Mo City Don
588058839251050496,['Mandy Moore'],Your Face
588058841104941056,['Foo Fighters'],The Feast and the Famine
588058859123695616,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588058863036977152,['Chris Botti'],To Love Again
588058863401840642,['Say-So'],Calling My Name
588058867113705472,['Mac Tyer'],93 tu peux pas test
588058870804848641,['Keith Urban'],It's a Love Thing
588058879155658753,['Soul II Soul'],Back to Life (a cappella)
588058882758594563,"['Demarco', 'Tarrus Riley', 'Vybz Kartel']",Herbs Promotion
588058901943341057,['Judas Priest'],You've Got Another Thing Coming
588058914966609920,['Sia'],Chandelier
588058917080555520,['White Ghost Shivers'],Tell It to Me
588058925108502530,['G.R.E.S. Mocidade Independente de Padre Miguel'],"Se o mundo fosse acabar, me diz o que você faria se só te restasse um dia?"
588058927591456768,['S?la'],Hediye
588058937762701313,['Kendrick Lamar'],King Kunta
588058947015282688,"['Twista', 'Tyme']",The Dark Horse
588058948294598656,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588058950639157248,['Saez'],Usé
588058956230176771,['David J Caron'],Still Just One Moon
588058957517848577,['Travis Porter'],Bring It Back
588058960365752320,['R.E.M.'],Losing My Religion
588058960663552001,['Ana Gabriel'],Tú lo decidiste
588058960906838016,['Skylar Grey'],I Know You
588058973359763456,['Queensrÿche'],Remember Me
588058974215413760,['Misfits'],Helena
588058976648069121,['Lindsey Buckingham'],Trouble
588058993505005569,['Fergie'],L.A.LOVE (la la)
588058994201260032,['Jeff Floyd'],How Do You Want It
588058995279134721,['The Wombats'],Give Me a Try
588059001302208512,['The Jackson 5'],I’ll Be There
588059001704865792,['Three Days Grace'],Fallen Angel
588059014493315076,['The Smiths'],This Charming Man
588059015025950720,['Diogo Nogueira'],Sou Eu - Convidados Especiais: Chico Buarque e Hamilton de Holanda
588059035045335040,['Ninja McTits'],"Come on You Dumb Fucks You Seriously Couldn't Figure Out How to Find and Download an Album? This Is How You Find a Digital Album That Is Listed on Discogs. Step One Look at the Info Sometimes People Post a Download Link There. Step Two If Step One Had No Results Go to the Label's Discogs Page. You Can Get to This by Clicking the Words That Appear After ""Label:"" This Is Located at the Top Right Under the Artist and Release Name. Now That You Are on the Label's Discogs Page Look Right Underneath the Info Which Is Located at the Top. You Will Possibly Find a Link Behind the Part That Says ""Sites:"" and Make Sure to Click the Link. You Do Know How to Click Right? Press Your Index Finger on the Left Key of Your Mouse or Touch Pad, See You're Learning So Fast! The Link You Clicked Will Bring You to the Label's Website. Examine the Page You Are Brought to and Navigate Your Way to the Releases. Then Search for the Release You Want to Find Using the Artist Name, Album Name, and Catalog Number Will Make This Very Easy. Then Download It and You're Done."
588059039986233344,['Icon for Hire'],Theatre
588059042033049600,['Eric Church'],Where She Told Me to Go
588059050673319937,['The Kooks'],Forgive & Forget
588059050996322304,['Jhené Aiko'],The Pressure
588059051239550976,['Jessie J'],Nobody’s Perfect
588059080612323329,"['Emma Louise', 'Wankelmut']",My Head Is a Jungle (radio edit)
588059088413728768,['Legião Urbana'],"""Índios"""
588059090405957632,['Broken Dog'],The Sound of the Feeling of Home
588059091366445056,['Bow Wow Wow'],Chihuahua
588059091332894721,['The Boy Wunda'],Everybody (Progress remix)
588059093560070144,['Cem Adrian'],Herkes Gider Mi?
588059095820804096,['The Black Keys'],Howlin’ for You
588059096525316096,['Slipknot'],Spit It Out
588059099889278977,['Skizzy Mars'],Be Lazy
588059100451332099,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588059101608960000,['Duman'],Rüyanda Görsen ?nanma
588059102271709184,['Tarrus Riley'],Version of Love (My Story)
588059114888163329,['Joe Arroyo'],El Preso [From the Album: Todos Bailan Salsa-Best of Fruko y]
588059119053058048,['???????'],?? ???????????
588059129048072192,['Nichole Nordeman'],Every Season
588059137403150337,['Shocking Blue'],Venus
588059141446508544,"['Rodriguez', 'The Avener']",Hate Street Dialogue
588059141576466433,['Sezen Aksu'],Yak Bir Sigara
588059142478286851,['Kaleth Morales'],Dile
588059144512544769,['James Last'],Rhapsody on a Theme of Paganini
588059150296489984,['Misfits'],"Die, Die My Darling"
588059157414158337,['Omar'],Confection
588059158919905280,['Mumford & Sons'],After the Storm
588059172031303680,['THE ALFEE'],See You Again
588059177207070720,['Pino Donaggio'],Blow Out: Blow Out
588059184060567552,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588059190314143744,['The Weeknd'],Where You Belong
588059193678159874,"['Calvin Harris', 'Tinashe']",Dollar Signs
588059193581690881,['Menahan Street Band'],Make the Road by Walking
588059210451197952,['Natural'],I'll Be Back for More
588059215035551745,"['Drake', 'Justin Timberlake']",Cabaret
588059225261264897,['Stevie Wonder'],You Can't Judge a Book by Its Cover
588059237328228354,['Flo Rida'],GDFR
588059237995171841,['Sade'],Maureen
588059240096497664,['Blowsight'],Thought of Bride
588059244034990080,['Bruce Springsteen'],Glory Days
588059247486836736,"['Dimitri Vegas', 'Like Mike', 'W&W']",Waves (Tomorrowland 2014 Anthem)
588059248204111872,['Hip-Hop Wieners'],Suge Knight (feat. mcenroe)
588059255464427520,['Bizarra Locomotiva'],A Procissão dos Édipos
588059262544388096,"['Kyoto Protocol', 'Liyana Fizi']",Jelita
588059272082251777,['Alesana'],The Murderer
588059273273434113,"['Jacob Plant', 'Tujamo']",All Night
588059277220306944,['Frankie Goes to Hollywood'],Bang
588059281431334913,['S?la'],Hediye
588059284912603136,['Cem Adrian'],Mutlu Y?llar
588059296526643201,['Mellow Mood'],So Many Tears
588059298472820737,['Yo Gotti'],LeBron James
588059305234006016,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588059312133693440,['Sanctus Real'],Lay It Down
588059313647841280,['The Escape Club'],"Wild, Wild West"
588059315216449536,['Taylor Swift'],Style
588059319599558657,"[""Mokless'"", 'Scred Connexion']",On pense tous monnaie monnaie (remix by DJ Maze)
588059321092575232,['Up 2 Date'],This Is House Music
588059324129402881,['Berryz??'],????? E-CHA E-CHA
588059337769222144,['BIGBANG'],HARU HARU
588059347953065985,"['Enrique Iglesias', 'Nicky Jam']",El perdón
588059356274524160,['Wisin & Yandel'],Tu olor
588059359667744768,['Guster'],One Man Wrecking Machine
588059361739722754,['Nat King Cole'],I Like to Riff
588059363648139264,['Hüsnü ?enlendirici'],Leylim Ley
588059365376139265,"['The Runts', 'Young Thug']",THUG
588059365489385473,['Billy Talent'],Sympathy
588059367745945600,['MFÖ'],Yaln?zl?k Ömür Boyu
588059370040205314,['Twisted Sister'],Burn in Hell
588059374788206592,['Gece'],Bar
588059374125461504,['Kindred the Family Soul'],Let It All Go
588059376092631041,['Public Service Broadcasting'],Dig for Victory (The Crisis Project remix)
588059376700825601,['Faunts'],Will You Tell Me Then
588059380882546688,['The Kooks'],Murderer
588059381331275776,['João Mineiro & Marciano'],Amantes e Amigos
588059386028883970,"['Akon', 'Lil Wayne', 'Niia', 'Wyclef Jean']",Sweetest Girl (Dollar Bill)
588059395910664194,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588059397856894977,['Francisco Garcia'],I Just Call to Say I Love You
588059404160921600,['Lana Del Rey'],Once Upon a Dream
588059403959541760,['Sixpence None the Richer'],Kiss Me
588059407784747010,['John Legend'],"I Love, You Love"
588059413572935680,['Black Sabbath'],I
588059415460323330,['PS I Love You'],A-D
588059420149579778,"['Alison Larkin', 'Arthur Ransome']",Track 5
588059420690673664,['50 Cent'],In da Club
588059424008224768,['Havana Brown'],Better Not Said (Toneshifterz remix)
588059427057623043,['Shed Seven'],Out by My Side
588059431763599360,['Iggy Azalea'],Rolex
588059438784864256,['House Rulez'],Take You There (feat. ???????)
588059438516416512,['Red Hot Chili Peppers'],Road Trippin’
588059440261292032,['Sam Brown'],Show Your Love
588059444195565569,['Badfinger'],Come and Get It
588059445558697986,['Asking Alexandria'],Believe
588059447098023937,"['Jeremih', 'Y.G.']",Dont Tell Em
588059451095179265,['Toni Braxton'],I Don’t Want To
588059450398928896,['Eddie & The Hot Rods'],Teenage Depression
588059455511732224,"['Lil Wayne', 'Nicki Minaj']",High School
588059459517288448,['Mor ve Ötesi'],Deli
588059460486242304,['Bran Van 3000'],Drinking in L.A.
588059462495252484,['Jackson Browne'],Running on Empty
588059464965718017,['????'],Sakura no Ki no Shita ni ~Shisha no Shi~
588059466525970432,"['Arijit Singh', 'Palak Muchhal']",Chahun Main Ya Naa
588059466437943297,['Ed Sheeran'],Thinking Out Loud
588059470510608385,['Victims of Circumstance'],Post Modern Love
588059472578371584,['Berlin'],Take My Breath Away
588059476395196416,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588059476772712448,['Pera'],Sensiz Olmaz
588059478479745025,['Mac Miller'],Senior Skip Day
588059480589541376,['Neu!'],Lila Engel (Lilac Angel)
588059486444777474,['A$AP Rocky'],Goldie
588059490924285952,['The Beatles'],While My Guitar Gently Weeps
588059498583035904,['The Sensational Nightingales'],Will He Welcome Me There?
588059499216371712,"['Chris Brown', 'Drake', 'Lil Wayne', 'Nicki Minaj']",Only
588059516236918785,['Mumford & Sons'],After the Storm
588059520032776193,['Rosemary Clooney'],Go on By
588059521207132160,['Trey Songz'],Slow Motion
588059524227018753,"['Charlie Puth', 'Wiz Khalifa']",See You Again
588059526303248384,['Klaus Badelt'],Monsieur tout le monde
588059535849422848,"['Chet Faker', 'Kilo Kish']",Melt
588059543671812098,['A$AP Rocky'],Goldie
588059548872749056,['Backstreet Boys'],Nobody but You
588059549749358592,['Guns N’ Roses'],November Rain
588059555860459522,['Ege'],Yaz A?k?m
588059570716704769,['Don Henley'],Taking You Home
588059572247605248,['Avicii'],The Nights
588059583421280258,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588059588332773378,['Zac Brown Band'],Homegrown
588059588634742784,['Ahmet Kaya'],Beni Vur
588059594813009920,['Capital Cities'],Safe and Sound
588059611921588225,['Onur Ak?n'],Asi ve Mavi
588059618129117185,['Kamahl'],Letter to an unborn child
588059621409091584,['Kanye West'],Hold My Liquor
588059627369168898,['Chris Young'],Lonely Eyes
588059636076584963,['Himuro Yoshiteru'],Himuro Vs Kyosuke
588059638123393025,['MR'],Walk on By (JPO's Beam's radio mix)
588059641755611136,['Lou Johnson'],Walk On By
588059650412703746,['D+L'],??????????
588059651121532928,['Olga Tañón'],Amor eterno
588059653243809793,['Honeymoon Suite'],New Girl Now
588059655470985216,['The Nitty Gritty Dirt Band'],Mr. Bojangles
588059656871923714,['B.A.P'],S.N.S
588059661871419392,['Game'],Dreams
588059663557615616,['Niels Geusebroek'],Year of Summer (acoustic)
588059664711032832,['Sheer Terror'],Don't Hate Me Cause I'm Beautiful
588059676748685313,['A Day to Remember'],End of Me
588059690719965185,['All?4?One'],Secret
588059692800278528,"['Nate Dogg', 'Warren G']",Regulate
588059697065959425,['Grateful Dead'],Uncle John’s Band
588059697560817667,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588059703005081601,['Spectrals'],Friend Zone
588059704305328128,['Tony! Toni! Toné!'],Let Me Know
588059740896419842,"['Janelle Monáe', 'fun.']",We Are Young
588059740644708353,['Vanessa Bell Armstrong'],Help (live)
588059744037953538,['Muse'],Panic Station
588059747905118208,['The C90s'],Shine a Light (Flight Facilities remix)
588059748441948160,['Chromatics'],In the City (12? version)
588059758025908225,['Eric Clapton'],After Midnight
588059761293271040,['Misfits'],Descending Angel
588059771393171456,['Adele'],Don’t You Remember
588059772672409600,['System of a Down'],Aerials
588059772777340928,['I-Octane'],Nuh Love inna Dem
588059773981089792,['Sarek'],Tyst i gläntan
588059781832822788,['Diogo Nogueira'],Sou Eu - Convidados Especiais: Chico Buarque e Hamilton de Holanda
588059786840772608,['Joaquín Sabina'],Menos dos alas
588059788417888256,['Blood Sisters'],Ring My Bell
588059789944614912,['Saigon'],Clap (feat. Faith Evans)
588059797330784258,"[""The People's Temple""]",Pretender
588059801428590593,['Bob Marley & The Wailers'],Mellow Mood
588059803429298177,['Blue Foundation'],Eyes on Fire
588059811461337088,['Rammstein'],Amour
588059815219453952,['Beyoncé'],Pretty Hurts
588059820865019904,['Pauline Paris'],Il pleure dans mon coeur
588059821120823296,['blink?182'],I Miss You
588059826741243905,['Blitzkrieg'],Vikings
588059830025330688,['Tracy Chapman'],Let It Rain
588059838669791233,['Katy Perry'],Wide Awake
588059839726759938,"['Skrillex', 'The Ragga Twins']",Ragga Bomb
588059844676083714,"['Charlie Puth', 'Wiz Khalifa']",See You Again
588059845653352448,['Dr. Dog'],These Days
588059849990242306,"['Ne?Yo', 'Pitbull']",Time of Our Lives
588059860459249665,['Y?ld?z Tilbe'],A?k?n Benden de Öte
588059861310648321,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588059868629708801,['????? ??????'],?????????
588059870001307650,['Today Is the Day'],Himself
588059872123609088,['Boss'],Drive By
588059890452733952,['Taylor Swift'],22
588059890654019584,"['Nicki Minaj', 'Rae Sremmurd', 'Young Thug']",Throw Sum Mo
588059894609276929,"['Excision', 'Savvy']",Sleepless
588059896844812289,['Rhett Walker Band'],When Mercy Found Me
588059903698272256,"['Marc E. Bassy', 'Skizzy Mars']",Do You There
588059906894340096,['People On Vacation'],Where Do We Go
588059919825403904,['Hozier'],Take Me To Church
588059927631024128,['Teenage Fanclub'],Baby Lee
588059929765945345,['Noize MC'],?? ?? ????????
588059930042707968,['Dick Diver'],Year In Pictures
588059932055965699,['BC Camplight'],Grim Cinema
588059934417379328,['Television'],Call Mr. Lee
588059936439062528,['The Go! Team'],Ye Ye Yamaha
588059938460737536,['Jacques Dutronc'],La Publicité
588059939995803649,['SPEED'],Lovey-Dovey Plus
588059940125835266,['Hookworms'],Retreat
588059950670356480,['Switchfoot'],Love Alone Is Worth the Fight
588059953778266113,['Jhelisa'],Freedom From Pity (album version)
588059960787005442,['Omi'],Cheerleader
588059961525166080,['Suicide Silence'],Green Monster
588059962389180417,['Ed Sheeran'],Bloodstream
588059971310485504,"['Gucci Mane', 'Migos', 'Thug']",Long Time
588059987940929537,['Mahsun K?rm?z?gül'],Ayr?l?k / Sen Gelmez Oldun
588059991812222978,['London Grammar'],Hey Now (J'adore Dior remix by the Shoes)
588059998258860032,['Aurora Plastic Monster'],Dead on time Remix (Blogstyle version by: Center of the Universe)
588060000058212353,['Red Hot Chili Peppers'],Otherside
588060004680392704,['Estelle'],Conqueror
588060006089682944,['Demi Lovato'],Really Don't Care (Live from Honda Center / Anaheim CA / 2014)
588060019171667969,['Lana Del Rey'],Kill Kill
588060028239773696,['LunchMoney Lewis'],Bills
588060030534033408,['Poco'],Call It Love
588060030739619843,['Dr. Feelgood'],Back in the Night
588060032564129795,"['Armin van Buuren', 'Trevor Guthrie']",This Is What It Feels Like
588060033117790209,['Eminem'],Cleanin' Out My Closet
588060037614071808,['Kelly Clarkson'],Heartbeat Song
588060038381600768,['Michael Jackson'],Ben
588060039216287745,['Lifehouse'],All in All
588060039522480130,['The Prodigy'],Breathe
588060045784526848,['Migos'],Versace
588060047831359490,['Lizz Wright'],Feed The Light
588060049504894976,['Matt Murphy'],Matt's Guitar Boogie #2
588060051694292993,['Saez'],Anéanti
588060053493698560,['Patchwork on the Blues'],One More Time
588060061068619777,"['Drake', 'Travis Scott']",Company
588060063711027201,['THE ALFEE'],See You Again
588060075224346625,['[H.]'],YA-DA-YO
588060076755329024,['Flo Rida'],GDFR
588060079783550976,['MC Lyte'],Phone Check 2
588060092253261824,['Chris Jones'],Where Are You Going
588060095784845312,['?ebnem Ferah'],Ben ?ark?m? Söylerken
588060098561445888,['Boy Hits Car'],These Burning Memories
588060101816229888,['Stevie Wonder'],To Know You Is to Love You
588060104911618048,['Ska-P'],Romero el madero
588060108862676993,['Gnarls Barkley'],Crazy
588060109919641603,['Alan Jackson'],Dallas
588060110863339521,['Thirty Seconds to Mars'],Closer to the Edge
