mbid,day,mentions
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-11,2.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-08,4.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-12,3.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-17,2.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-13,1.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-15,5.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-14,5.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-09,3.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-10,1.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-07,1.0
90141c46-0f99-4435-a90a-af666d6599b7,2015-04-16,5.0
028d7b01-6336-45d9-88ce-4cc67c984450,2015-04-14,1.0
90df29cb-671b-46d6-9f75-ffb37058febd,2015-04-14,1.0
90df29cb-671b-46d6-9f75-ffb37058febd,2015-04-12,1.0
028939dc-4012-40d9-8263-798a5161daa6,2015-04-09,1.0
028939dc-4012-40d9-8263-798a5161daa6,2015-04-07,1.0
028939dc-4012-40d9-8263-798a5161daa6,2015-04-10,1.0
028939dc-4012-40d9-8263-798a5161daa6,2015-04-13,1.0
028939dc-4012-40d9-8263-798a5161daa6,2015-04-14,2.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-07,3.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-08,12.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-09,10.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-10,7.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-11,4.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-12,15.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-13,5.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-14,6.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-15,9.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-16,13.0
b95fac98-76e2-4325-bdc2-a304a3c52a1b,2015-04-17,5.0
f51f6079-f7aa-4d37-95cc-f4c3f6d8e30f,2015-04-14,1.0
de63969b-722e-4dc9-8635-62707b82a950,2015-04-15,2.0
de63969b-722e-4dc9-8635-62707b82a950,2015-04-09,1.0
de63969b-722e-4dc9-8635-62707b82a950,2015-04-14,1.0
1e159d07-7366-4512-bc59-932d2930240c,2015-04-14,1.0
1e159d07-7366-4512-bc59-932d2930240c,2015-04-16,1.0
bb3ca0b0-ab19-4832-89c3-1f84e377ef4e,2015-04-08,1.0
bb3ca0b0-ab19-4832-89c3-1f84e377ef4e,2015-04-07,1.0
bb3ca0b0-ab19-4832-89c3-1f84e377ef4e,2015-04-13,4.0
bb3ca0b0-ab19-4832-89c3-1f84e377ef4e,2015-04-09,1.0
bb3ca0b0-ab19-4832-89c3-1f84e377ef4e,2015-04-15,3.0
bb3ca0b0-ab19-4832-89c3-1f84e377ef4e,2015-04-14,8.0
bb3ca0b0-ab19-4832-89c3-1f84e377ef4e,2015-04-16,5.0
bb3ca0b0-ab19-4832-89c3-1f84e377ef4e,2015-04-17,3.0
973699dd-d684-4023-ad50-bb97166bd90b,2015-04-14,1.0
973699dd-d684-4023-ad50-bb97166bd90b,2015-04-08,1.0
973699dd-d684-4023-ad50-bb97166bd90b,2015-04-13,1.0
973699dd-d684-4023-ad50-bb97166bd90b,2015-04-07,1.0
c1fe0689-7c8b-4b5a-859f-57fa9f6ca722,2015-04-14,1.0
69438867-a279-4b8b-8a42-6e595134eb06,2015-04-14,1.0
3fbab4d0-c7ba-4608-8b66-76456172365f,2015-04-14,1.0
3fbab4d0-c7ba-4608-8b66-76456172365f,2015-04-16,1.0
485c3bdb-29d4-4165-a78e-4f0ade50103f,2015-04-14,1.0
485c3bdb-29d4-4165-a78e-4f0ade50103f,2015-04-16,1.0
98514176-2d78-47a9-8267-021ad9bbdd90,2015-04-08,1.0
98514176-2d78-47a9-8267-021ad9bbdd90,2015-04-17,1.0
98514176-2d78-47a9-8267-021ad9bbdd90,2015-04-12,1.0
98514176-2d78-47a9-8267-021ad9bbdd90,2015-04-16,1.0
98514176-2d78-47a9-8267-021ad9bbdd90,2015-04-14,1.0
31dc1d4d-0bcd-46e4-b314-29dad32c8fc7,2015-04-08,1.0
31dc1d4d-0bcd-46e4-b314-29dad32c8fc7,2015-04-10,3.0
31dc1d4d-0bcd-46e4-b314-29dad32c8fc7,2015-04-09,2.0
31dc1d4d-0bcd-46e4-b314-29dad32c8fc7,2015-04-14,1.0
31dc1d4d-0bcd-46e4-b314-29dad32c8fc7,2015-04-13,2.0
31dc1d4d-0bcd-46e4-b314-29dad32c8fc7,2015-04-15,1.0
31dc1d4d-0bcd-46e4-b314-29dad32c8fc7,2015-04-16,1.0
31dc1d4d-0bcd-46e4-b314-29dad32c8fc7,2015-04-17,1.0
c3a83aa4-35bc-4df6-9d47-a45bd2c4167c,2015-04-13,1.0
c3a83aa4-35bc-4df6-9d47-a45bd2c4167c,2015-04-10,1.0
c3a83aa4-35bc-4df6-9d47-a45bd2c4167c,2015-04-14,1.0
c3a83aa4-35bc-4df6-9d47-a45bd2c4167c,2015-04-12,1.0
c3a83aa4-35bc-4df6-9d47-a45bd2c4167c,2015-04-15,1.0
602675f5-b3f0-42b4-9b4c-406aa4bd6ba5,2015-04-14,1.0
602675f5-b3f0-42b4-9b4c-406aa4bd6ba5,2015-04-12,1.0
602675f5-b3f0-42b4-9b4c-406aa4bd6ba5,2015-04-13,1.0
602675f5-b3f0-42b4-9b4c-406aa4bd6ba5,2015-04-16,1.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-08,6.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-09,2.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-11,3.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-10,2.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-12,5.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-16,6.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-17,1.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-14,4.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-15,3.0
260d770c-326d-466e-a3e1-c71ad980f7ae,2015-04-13,2.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-11,6.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-12,2.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-13,4.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-10,3.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-08,3.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-09,3.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-14,2.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-16,7.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-15,2.0
eb5550c8-9d31-4270-9dac-1f11566a3805,2015-04-17,5.0
95fbf9c1-e1c3-464c-bda7-8bcb783085d2,2015-04-09,3.0
95fbf9c1-e1c3-464c-bda7-8bcb783085d2,2015-04-07,2.0
95fbf9c1-e1c3-464c-bda7-8bcb783085d2,2015-04-14,3.0
95fbf9c1-e1c3-464c-bda7-8bcb783085d2,2015-04-13,2.0
95fbf9c1-e1c3-464c-bda7-8bcb783085d2,2015-04-12,1.0
95fbf9c1-e1c3-464c-bda7-8bcb783085d2,2015-04-17,7.0
95fbf9c1-e1c3-464c-bda7-8bcb783085d2,2015-04-16,7.0
95fbf9c1-e1c3-464c-bda7-8bcb783085d2,2015-04-10,3.0
95fbf9c1-e1c3-464c-bda7-8bcb783085d2,2015-04-15,1.0
9442c10a-8850-4c58-9cbc-5bd52727b5f7,2015-04-17,1.0
9442c10a-8850-4c58-9cbc-5bd52727b5f7,2015-04-15,1.0
9442c10a-8850-4c58-9cbc-5bd52727b5f7,2015-04-14,1.0
e03c48ba-baf1-4e75-abb6-a107486c0497,2015-04-12,1.0
e03c48ba-baf1-4e75-abb6-a107486c0497,2015-04-16,2.0
e03c48ba-baf1-4e75-abb6-a107486c0497,2015-04-09,1.0
e03c48ba-baf1-4e75-abb6-a107486c0497,2015-04-14,1.0
e03c48ba-baf1-4e75-abb6-a107486c0497,2015-04-08,1.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-08,5.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-07,2.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-09,6.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-11,3.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-10,2.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-12,5.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-13,4.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-14,1.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-15,2.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-16,3.0
06db0c27-00bf-48fc-ba10-1bfbd484736d,2015-04-17,1.0
399c8f14-2255-4575-b23b-4802fceb2901,2015-04-13,2.0
399c8f14-2255-4575-b23b-4802fceb2901,2015-04-14,2.0
53bc2158-3d18-4dfa-a816-85d5269ad15c,2015-04-15,1.0
53bc2158-3d18-4dfa-a816-85d5269ad15c,2015-04-14,1.0
53bc2158-3d18-4dfa-a816-85d5269ad15c,2015-04-12,1.0
53bc2158-3d18-4dfa-a816-85d5269ad15c,2015-04-09,1.0
53bc2158-3d18-4dfa-a816-85d5269ad15c,2015-04-16,1.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-07,1.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-08,2.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-09,2.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-10,2.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-14,1.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-11,2.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-13,2.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-15,5.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-17,2.0
4df1abc3-bbb5-4d55-8321-b9d8f5f6dbe2,2015-04-16,2.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-07,1.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-10,7.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-09,3.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-13,9.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-08,5.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-14,4.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-11,5.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-12,7.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-15,9.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-16,24.0
905b9596-112a-4acb-bdcf-bef65ee6663e,2015-04-17,20.0
97ab1b6a-162e-4251-b8d5-a60eba9aae3c,2015-04-16,1.0
97ab1b6a-162e-4251-b8d5-a60eba9aae3c,2015-04-10,2.0
97ab1b6a-162e-4251-b8d5-a60eba9aae3c,2015-04-14,1.0
c456c2c8-04cc-469b-bd44-3a4a84601101,2015-04-14,1.0
1c12cf38-4934-4dea-9d53-1a3cb0428a33,2015-04-14,1.0
5de25784-ebd0-4883-bdeb-d5bd09983ff0,2015-04-09,4.0
5de25784-ebd0-4883-bdeb-d5bd09983ff0,2015-04-14,3.0
5de25784-ebd0-4883-bdeb-d5bd09983ff0,2015-04-10,2.0
5de25784-ebd0-4883-bdeb-d5bd09983ff0,2015-04-13,1.0
5de25784-ebd0-4883-bdeb-d5bd09983ff0,2015-04-16,3.0
5de25784-ebd0-4883-bdeb-d5bd09983ff0,2015-04-08,2.0
5de25784-ebd0-4883-bdeb-d5bd09983ff0,2015-04-15,3.0
5de25784-ebd0-4883-bdeb-d5bd09983ff0,2015-04-12,2.0
5de25784-ebd0-4883-bdeb-d5bd09983ff0,2015-04-17,3.0
8c4a7c23-6310-4632-933a-cbb8b441ca57,2015-04-13,1.0
8c4a7c23-6310-4632-933a-cbb8b441ca57,2015-04-14,2.0
8c4a7c23-6310-4632-933a-cbb8b441ca57,2015-04-17,1.0
4a93aae5-7c59-48a9-a12c-47e0f0c6c3c2,2015-04-14,1.0
4a93aae5-7c59-48a9-a12c-47e0f0c6c3c2,2015-04-10,1.0
ced5b0ee-6aa5-45e9-a86f-fbe8919586a1,2015-04-15,1.0
ced5b0ee-6aa5-45e9-a86f-fbe8919586a1,2015-04-14,1.0
ced5b0ee-6aa5-45e9-a86f-fbe8919586a1,2015-04-11,1.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-07,3.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-08,7.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-09,8.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-10,6.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-11,3.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-12,6.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-13,7.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-14,4.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-15,9.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-17,4.0
9d98f012-721a-409c-9ec2-43e01c3e4bc9,2015-04-16,8.0
f07bf85d-fe4b-4532-8953-786aa77ea600,2015-04-12,1.0
f07bf85d-fe4b-4532-8953-786aa77ea600,2015-04-14,1.0
f07bf85d-fe4b-4532-8953-786aa77ea600,2015-04-16,1.0
f07bf85d-fe4b-4532-8953-786aa77ea600,2015-04-15,2.0
b4d00ff6-caaa-4a3e-a756-17a78e0fd3a6,2015-04-14,1.0
579cea6b-5961-4b2e-a48f-08cfa2f66d01,2015-04-16,1.0
579cea6b-5961-4b2e-a48f-08cfa2f66d01,2015-04-08,1.0
579cea6b-5961-4b2e-a48f-08cfa2f66d01,2015-04-09,1.0
579cea6b-5961-4b2e-a48f-08cfa2f66d01,2015-04-07,1.0
579cea6b-5961-4b2e-a48f-08cfa2f66d01,2015-04-10,1.0
579cea6b-5961-4b2e-a48f-08cfa2f66d01,2015-04-14,1.0
2ac58aa5-a0d8-44de-b303-71a7138fb19d,2015-04-08,2.0
2ac58aa5-a0d8-44de-b303-71a7138fb19d,2015-04-17,2.0
2ac58aa5-a0d8-44de-b303-71a7138fb19d,2015-04-10,1.0
2ac58aa5-a0d8-44de-b303-71a7138fb19d,2015-04-09,2.0
2ac58aa5-a0d8-44de-b303-71a7138fb19d,2015-04-15,1.0
2ac58aa5-a0d8-44de-b303-71a7138fb19d,2015-04-12,3.0
2ac58aa5-a0d8-44de-b303-71a7138fb19d,2015-04-13,3.0
2ac58aa5-a0d8-44de-b303-71a7138fb19d,2015-04-14,3.0
2ac58aa5-a0d8-44de-b303-71a7138fb19d,2015-04-16,5.0
a16a274d-c7bb-4c68-a692-ee230f23ffd6,2015-04-11,2.0
a16a274d-c7bb-4c68-a692-ee230f23ffd6,2015-04-14,2.0
a16a274d-c7bb-4c68-a692-ee230f23ffd6,2015-04-12,1.0
65e9508c-b95b-4545-b669-9ec37434f3c9,2015-04-14,1.0
65e9508c-b95b-4545-b669-9ec37434f3c9,2015-04-13,1.0
65e9508c-b95b-4545-b669-9ec37434f3c9,2015-04-11,1.0
65e9508c-b95b-4545-b669-9ec37434f3c9,2015-04-10,1.0
65e9508c-b95b-4545-b669-9ec37434f3c9,2015-04-15,2.0
65e9508c-b95b-4545-b669-9ec37434f3c9,2015-04-16,4.0
65e9508c-b95b-4545-b669-9ec37434f3c9,2015-04-17,1.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-10,1.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-12,13.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-14,6.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-11,9.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-09,8.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-13,7.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-08,9.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-15,13.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-17,17.0
bd744206-d157-4b4f-94a7-ab33a0b20179,2015-04-16,20.0
ca9476ec-26da-4bb9-a3e5-ecffccb571a4,2015-04-15,1.0
ca9476ec-26da-4bb9-a3e5-ecffccb571a4,2015-04-13,1.0
ca9476ec-26da-4bb9-a3e5-ecffccb571a4,2015-04-14,2.0
ca9476ec-26da-4bb9-a3e5-ecffccb571a4,2015-04-16,1.0
ca9476ec-26da-4bb9-a3e5-ecffccb571a4,2015-04-17,1.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-09,1.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-07,1.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-10,2.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-08,1.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-14,3.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-12,3.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-13,3.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-11,4.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-15,2.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-17,2.0
06d3fb8f-58c6-42bf-83ef-50614c98fedb,2015-04-16,6.0
09bdfa25-7ca4-4f1a-8098-79ae16f8cce6,2015-04-14,1.0
09bdfa25-7ca4-4f1a-8098-79ae16f8cce6,2015-04-11,1.0
09bdfa25-7ca4-4f1a-8098-79ae16f8cce6,2015-04-12,1.0
09bdfa25-7ca4-4f1a-8098-79ae16f8cce6,2015-04-17,1.0
09bdfa25-7ca4-4f1a-8098-79ae16f8cce6,2015-04-09,1.0
09bdfa25-7ca4-4f1a-8098-79ae16f8cce6,2015-04-08,2.0
9a9a7c40-f154-4447-b401-a0640a88bdfe,2015-04-08,1.0
9a9a7c40-f154-4447-b401-a0640a88bdfe,2015-04-09,1.0
9a9a7c40-f154-4447-b401-a0640a88bdfe,2015-04-12,1.0
9a9a7c40-f154-4447-b401-a0640a88bdfe,2015-04-11,1.0
9a9a7c40-f154-4447-b401-a0640a88bdfe,2015-04-14,1.0
9a9a7c40-f154-4447-b401-a0640a88bdfe,2015-04-13,2.0
9a9a7c40-f154-4447-b401-a0640a88bdfe,2015-04-17,1.0
9a9a7c40-f154-4447-b401-a0640a88bdfe,2015-04-16,2.0
1b50e07f-77ed-4ed9-a7f2-c7534d046aed,2015-04-14,1.0
1b50e07f-77ed-4ed9-a7f2-c7534d046aed,2015-04-08,1.0
fa155913-6b6d-4cd1-b198-523db6b079e0,2015-04-09,2.0
fa155913-6b6d-4cd1-b198-523db6b079e0,2015-04-08,3.0
fa155913-6b6d-4cd1-b198-523db6b079e0,2015-04-11,2.0
fa155913-6b6d-4cd1-b198-523db6b079e0,2015-04-10,2.0
fa155913-6b6d-4cd1-b198-523db6b079e0,2015-04-12,3.0
fa155913-6b6d-4cd1-b198-523db6b079e0,2015-04-14,4.0
fa155913-6b6d-4cd1-b198-523db6b079e0,2015-04-17,4.0
fa155913-6b6d-4cd1-b198-523db6b079e0,2015-04-13,4.0
fa155913-6b6d-4cd1-b198-523db6b079e0,2015-04-15,2.0
52bf2281-f4cf-49b3-b354-f18df940643f,2015-04-14,1.0
52bf2281-f4cf-49b3-b354-f18df940643f,2015-04-16,2.0
52bf2281-f4cf-49b3-b354-f18df940643f,2015-04-12,1.0
52bf2281-f4cf-49b3-b354-f18df940643f,2015-04-13,1.0
52bf2281-f4cf-49b3-b354-f18df940643f,2015-04-08,1.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-07,2.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-08,3.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-13,2.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-12,6.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-10,2.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-11,1.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-09,2.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-14,2.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-15,5.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-17,4.0
053f0b9b-1fd7-4c6e-8bcb-03711ea7f489,2015-04-16,7.0
ab3f9dac-41e5-4cf4-bf0a-b0b9516f973a,2015-04-08,1.0
ab3f9dac-41e5-4cf4-bf0a-b0b9516f973a,2015-04-12,2.0
ab3f9dac-41e5-4cf4-bf0a-b0b9516f973a,2015-04-13,1.0
ab3f9dac-41e5-4cf4-bf0a-b0b9516f973a,2015-04-14,2.0
ab3f9dac-41e5-4cf4-bf0a-b0b9516f973a,2015-04-15,1.0
ab3f9dac-41e5-4cf4-bf0a-b0b9516f973a,2015-04-17,1.0
ab3f9dac-41e5-4cf4-bf0a-b0b9516f973a,2015-04-16,2.0
d36dd214-5d3e-4577-a60c-a11d2eab351e,2015-04-08,1.0
d36dd214-5d3e-4577-a60c-a11d2eab351e,2015-04-10,1.0
d36dd214-5d3e-4577-a60c-a11d2eab351e,2015-04-12,1.0
d36dd214-5d3e-4577-a60c-a11d2eab351e,2015-04-14,1.0
d36dd214-5d3e-4577-a60c-a11d2eab351e,2015-04-09,2.0
d36dd214-5d3e-4577-a60c-a11d2eab351e,2015-04-11,1.0
644e4d40-0a1d-4567-abad-8aec75b16c97,2015-04-07,2.0
644e4d40-0a1d-4567-abad-8aec75b16c97,2015-04-08,3.0
644e4d40-0a1d-4567-abad-8aec75b16c97,2015-04-09,1.0
644e4d40-0a1d-4567-abad-8aec75b16c97,2015-04-16,1.0
644e4d40-0a1d-4567-abad-8aec75b16c97,2015-04-13,1.0
644e4d40-0a1d-4567-abad-8aec75b16c97,2015-04-10,1.0
644e4d40-0a1d-4567-abad-8aec75b16c97,2015-04-14,1.0
644e4d40-0a1d-4567-abad-8aec75b16c97,2015-04-17,2.0
386b97c0-c2f7-4572-9665-fa02bd0325fb,2015-04-13,1.0
386b97c0-c2f7-4572-9665-fa02bd0325fb,2015-04-09,1.0
386b97c0-c2f7-4572-9665-fa02bd0325fb,2015-04-14,1.0
a321b9e4-3133-4753-90c9-c20615c25e38,2015-04-09,8.0
a321b9e4-3133-4753-90c9-c20615c25e38,2015-04-10,9.0
