mbid,day,mentions
b8cd3b7a-18a9-4d4f-be84-bab1a95cf706,2015-04-12,3.0
b8cd3b7a-18a9-4d4f-be84-bab1a95cf706,2015-04-16,2.0
b8cd3b7a-18a9-4d4f-be84-bab1a95cf706,2015-04-10,4.0
b8cd3b7a-18a9-4d4f-be84-bab1a95cf706,2015-04-13,2.0
c55d5db3-2a5a-42c7-8545-830aa0c87bf3,2015-04-14,2.0
7bb0bceb-553f-479e-9e14-be2ba391fe04,2015-04-10,1.0
7bb0bceb-553f-479e-9e14-be2ba391fe04,2015-04-12,1.0
7bb0bceb-553f-479e-9e14-be2ba391fe04,2015-04-17,1.0
7bb0bceb-553f-479e-9e14-be2ba391fe04,2015-04-14,2.0
a8564c1d-7b4c-4c5c-86d4-c5c37c00adf4,2015-04-14,1.0
f8d0152a-e8d0-4610-8269-6639bcb9961f,2015-04-14,1.0
ac7b3248-ba01-4929-a8d4-dde133ffe306,2015-04-14,1.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-10,2.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-08,4.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-09,1.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-11,3.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-13,2.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-14,2.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-15,1.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-12,2.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-16,2.0
a0356988-2e73-422b-afeb-1cac47faebf3,2015-04-17,2.0
fcc447ab-d247-4664-a2b8-1dfa352dfd7d,2015-04-12,1.0
fcc447ab-d247-4664-a2b8-1dfa352dfd7d,2015-04-14,1.0
948ccf0f-9672-4906-a2b9-003f82642057,2015-04-14,1.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-07,1.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-09,1.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-08,4.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-10,7.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-11,2.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-12,2.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-13,4.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-14,8.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-15,4.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-16,7.0
cd295fe1-3760-41b9-ad4c-20f850b45e6c,2015-04-17,6.0
c285da07-5111-4381-8c81-ac81679f9a4d,2015-04-12,1.0
c285da07-5111-4381-8c81-ac81679f9a4d,2015-04-08,1.0
c285da07-5111-4381-8c81-ac81679f9a4d,2015-04-14,1.0
c285da07-5111-4381-8c81-ac81679f9a4d,2015-04-07,1.0
c285da07-5111-4381-8c81-ac81679f9a4d,2015-04-09,2.0
c285da07-5111-4381-8c81-ac81679f9a4d,2015-04-11,1.0
b3f9285a-bd53-4d6d-9e76-cd8cd59f9c3f,2015-04-09,3.0
b3f9285a-bd53-4d6d-9e76-cd8cd59f9c3f,2015-04-12,1.0
b3f9285a-bd53-4d6d-9e76-cd8cd59f9c3f,2015-04-11,2.0
b3f9285a-bd53-4d6d-9e76-cd8cd59f9c3f,2015-04-14,1.0
b3f9285a-bd53-4d6d-9e76-cd8cd59f9c3f,2015-04-13,1.0
b3f9285a-bd53-4d6d-9e76-cd8cd59f9c3f,2015-04-15,1.0
1029cf29-8ccc-4457-a0ef-752dcc49f05b,2015-04-07,1.0
1029cf29-8ccc-4457-a0ef-752dcc49f05b,2015-04-14,1.0
1029cf29-8ccc-4457-a0ef-752dcc49f05b,2015-04-15,1.0
6c25ea31-cb57-4a1c-a8f1-bdb2c569eb42,2015-04-10,2.0
6c25ea31-cb57-4a1c-a8f1-bdb2c569eb42,2015-04-14,1.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-07,3.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-11,1.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-08,6.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-10,2.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-09,3.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-13,3.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-12,3.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-14,5.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-15,2.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-16,5.0
6438fd3b-1735-404b-b845-319282e96e9d,2015-04-17,1.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-09,1.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-08,2.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-11,2.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-12,2.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-10,2.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-13,3.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-15,4.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-14,2.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-16,6.0
4de26582-44a9-4a18-bd30-dfa15a1bc381,2015-04-17,5.0
21911029-2604-4974-bdb1-3524f7c9028a,2015-04-14,1.0
21911029-2604-4974-bdb1-3524f7c9028a,2015-04-10,1.0
21911029-2604-4974-bdb1-3524f7c9028a,2015-04-15,1.0
1d6688cd-3d4a-4414-a996-c3aff5bd2d89,2015-04-13,1.0
1d6688cd-3d4a-4414-a996-c3aff5bd2d89,2015-04-09,1.0
1d6688cd-3d4a-4414-a996-c3aff5bd2d89,2015-04-14,1.0
804c2d8c-70b2-4260-bab3-c0b86e34df1a,2015-04-14,1.0
804c2d8c-70b2-4260-bab3-c0b86e34df1a,2015-04-16,1.0
411f9085-a217-410a-8712-c922f69ad267,2015-04-14,1.0
1fe10699-5b39-40d6-915a-0663a6c959c8,2015-04-14,1.0
1fe10699-5b39-40d6-915a-0663a6c959c8,2015-04-09,1.0
1fe10699-5b39-40d6-915a-0663a6c959c8,2015-04-15,1.0
1fe10699-5b39-40d6-915a-0663a6c959c8,2015-04-16,2.0
ca6fa54e-b682-4eaa-9c02-45a3a694d0fe,2015-04-10,2.0
ca6fa54e-b682-4eaa-9c02-45a3a694d0fe,2015-04-11,1.0
ca6fa54e-b682-4eaa-9c02-45a3a694d0fe,2015-04-12,2.0
ca6fa54e-b682-4eaa-9c02-45a3a694d0fe,2015-04-08,1.0
ca6fa54e-b682-4eaa-9c02-45a3a694d0fe,2015-04-14,2.0
ca6fa54e-b682-4eaa-9c02-45a3a694d0fe,2015-04-13,2.0
ca6fa54e-b682-4eaa-9c02-45a3a694d0fe,2015-04-15,2.0
ca6fa54e-b682-4eaa-9c02-45a3a694d0fe,2015-04-16,6.0
335be7d2-e177-4065-a9dc-f79fd51d3002,2015-04-10,1.0
335be7d2-e177-4065-a9dc-f79fd51d3002,2015-04-17,2.0
335be7d2-e177-4065-a9dc-f79fd51d3002,2015-04-13,1.0
335be7d2-e177-4065-a9dc-f79fd51d3002,2015-04-16,3.0
335be7d2-e177-4065-a9dc-f79fd51d3002,2015-04-09,1.0
335be7d2-e177-4065-a9dc-f79fd51d3002,2015-04-12,1.0
335be7d2-e177-4065-a9dc-f79fd51d3002,2015-04-14,1.0
335be7d2-e177-4065-a9dc-f79fd51d3002,2015-04-15,1.0
4c9101b3-45d9-40fb-acb8-5f409fbc3b0b,2015-04-14,1.0
4c9101b3-45d9-40fb-acb8-5f409fbc3b0b,2015-04-16,1.0
9e243507-fcaa-40e8-bdc2-cdff34f81b8e,2015-04-14,1.0
9e243507-fcaa-40e8-bdc2-cdff34f81b8e,2015-04-09,1.0
542893a4-8825-44e5-a9ab-ecae8a42d64d,2015-04-14,1.0
542893a4-8825-44e5-a9ab-ecae8a42d64d,2015-04-15,1.0
3ea0c679-8e4c-473f-90dd-b45bc7e298fe,2015-04-14,1.0
8dc884a6-1455-42ce-a481-67514be5401e,2015-04-14,1.0
ada798cb-ba04-48f4-b553-135438fe3f6c,2015-04-11,2.0
ada798cb-ba04-48f4-b553-135438fe3f6c,2015-04-10,1.0
ada798cb-ba04-48f4-b553-135438fe3f6c,2015-04-07,1.0
ada798cb-ba04-48f4-b553-135438fe3f6c,2015-04-09,1.0
ada798cb-ba04-48f4-b553-135438fe3f6c,2015-04-16,1.0
ada798cb-ba04-48f4-b553-135438fe3f6c,2015-04-14,1.0
ada798cb-ba04-48f4-b553-135438fe3f6c,2015-04-12,1.0
9d4af0fb-b0e9-4138-af91-ae876100d811,2015-04-14,1.0
6052013b-988c-461e-8719-d75b32ef00c1,2015-04-15,3.0
6052013b-988c-461e-8719-d75b32ef00c1,2015-04-11,2.0
6052013b-988c-461e-8719-d75b32ef00c1,2015-04-10,1.0
6052013b-988c-461e-8719-d75b32ef00c1,2015-04-09,2.0
6052013b-988c-461e-8719-d75b32ef00c1,2015-04-12,5.0
6052013b-988c-461e-8719-d75b32ef00c1,2015-04-13,3.0
6052013b-988c-461e-8719-d75b32ef00c1,2015-04-14,1.0
6052013b-988c-461e-8719-d75b32ef00c1,2015-04-17,2.0
6052013b-988c-461e-8719-d75b32ef00c1,2015-04-16,6.0
70b6e9a0-d11e-45d3-8638-61dd85c0561f,2015-04-14,1.0
70b6e9a0-d11e-45d3-8638-61dd85c0561f,2015-04-16,1.0
70b6e9a0-d11e-45d3-8638-61dd85c0561f,2015-04-15,2.0
a1cfd765-de4a-4270-b91f-1b1fecd66125,2015-04-11,1.0
a1cfd765-de4a-4270-b91f-1b1fecd66125,2015-04-16,4.0
a1cfd765-de4a-4270-b91f-1b1fecd66125,2015-04-14,1.0
a1cfd765-de4a-4270-b91f-1b1fecd66125,2015-04-17,1.0
a1cfd765-de4a-4270-b91f-1b1fecd66125,2015-04-15,1.0
a1cfd765-de4a-4270-b91f-1b1fecd66125,2015-04-10,2.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-10,3.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-14,3.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-08,1.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-13,4.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-11,1.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-12,3.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-09,2.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-16,8.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-15,4.0
9050e094-0e75-4d6a-b0a6-f19965f78e55,2015-04-17,4.0
75e7fc22-f08c-4a0b-9906-46f658cd4523,2015-04-15,1.0
75e7fc22-f08c-4a0b-9906-46f658cd4523,2015-04-14,1.0
75e7fc22-f08c-4a0b-9906-46f658cd4523,2015-04-16,2.0
0924f797-79f7-40c3-904a-b13ac80fc00d,2015-04-13,1.0
0924f797-79f7-40c3-904a-b13ac80fc00d,2015-04-09,1.0
0924f797-79f7-40c3-904a-b13ac80fc00d,2015-04-16,1.0
0924f797-79f7-40c3-904a-b13ac80fc00d,2015-04-14,1.0
0924f797-79f7-40c3-904a-b13ac80fc00d,2015-04-17,2.0
0924f797-79f7-40c3-904a-b13ac80fc00d,2015-04-15,3.0
a2ddbbbd-46dc-46c3-bbcc-d15e6fbbba62,2015-04-10,1.0
a2ddbbbd-46dc-46c3-bbcc-d15e6fbbba62,2015-04-15,1.0
a2ddbbbd-46dc-46c3-bbcc-d15e6fbbba62,2015-04-14,1.0
1729a1eb-6ac8-406a-8942-6f094ee39ec7,2015-04-09,1.0
1729a1eb-6ac8-406a-8942-6f094ee39ec7,2015-04-14,1.0
1729a1eb-6ac8-406a-8942-6f094ee39ec7,2015-04-17,1.0
1729a1eb-6ac8-406a-8942-6f094ee39ec7,2015-04-12,1.0
1729a1eb-6ac8-406a-8942-6f094ee39ec7,2015-04-11,1.0
2313d6d7-3903-4483-8ade-8d5a8af3fe26,2015-04-14,1.0
29dbaa77-3410-4e33-92a2-98345dd2d51b,2015-04-15,1.0
29dbaa77-3410-4e33-92a2-98345dd2d51b,2015-04-12,3.0
29dbaa77-3410-4e33-92a2-98345dd2d51b,2015-04-14,1.0
20187e66-b494-4598-a52d-be1c579a0e76,2015-04-09,2.0
20187e66-b494-4598-a52d-be1c579a0e76,2015-04-07,1.0
20187e66-b494-4598-a52d-be1c579a0e76,2015-04-10,4.0
20187e66-b494-4598-a52d-be1c579a0e76,2015-04-11,1.0
20187e66-b494-4598-a52d-be1c579a0e76,2015-04-12,4.0
20187e66-b494-4598-a52d-be1c579a0e76,2015-04-14,3.0
20187e66-b494-4598-a52d-be1c579a0e76,2015-04-13,2.0
20187e66-b494-4598-a52d-be1c579a0e76,2015-04-16,4.0
20187e66-b494-4598-a52d-be1c579a0e76,2015-04-15,4.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-07,3.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-08,13.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-10,7.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-09,6.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-12,5.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-11,4.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-13,7.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-14,9.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-15,18.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-16,17.0
833f00e1-781f-4edd-90e4-e52712618862,2015-04-17,9.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-11,2.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-08,1.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-13,1.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-14,2.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-15,1.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-09,2.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-10,1.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-16,2.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-12,1.0
df82fdd4-7e79-4a58-a47c-2508738cde2a,2015-04-17,1.0
4f22554e-392a-44ec-af7e-f5645b5a389e,2015-04-08,3.0
4f22554e-392a-44ec-af7e-f5645b5a389e,2015-04-10,1.0
4f22554e-392a-44ec-af7e-f5645b5a389e,2015-04-12,1.0
4f22554e-392a-44ec-af7e-f5645b5a389e,2015-04-07,1.0
4f22554e-392a-44ec-af7e-f5645b5a389e,2015-04-14,2.0
4f22554e-392a-44ec-af7e-f5645b5a389e,2015-04-13,4.0
4f22554e-392a-44ec-af7e-f5645b5a389e,2015-04-15,1.0
4f22554e-392a-44ec-af7e-f5645b5a389e,2015-04-17,2.0
4f22554e-392a-44ec-af7e-f5645b5a389e,2015-04-16,2.0
ea10d671-5e2b-49dc-8333-38ccfb2e09a5,2015-04-12,1.0
ea10d671-5e2b-49dc-8333-38ccfb2e09a5,2015-04-08,1.0
ea10d671-5e2b-49dc-8333-38ccfb2e09a5,2015-04-14,2.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-09,5.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-11,4.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-13,8.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-08,10.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-07,1.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-15,4.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-12,1.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-10,5.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-14,2.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-17,1.0
7486e275-18a1-4bef-80ef-80f4dbecad47,2015-04-16,1.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-07,5.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-08,14.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-09,17.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-10,11.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-11,14.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-12,8.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-13,17.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-14,11.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-16,17.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-15,15.0
b384fc13-239f-47fc-a5fa-8eed633197a2,2015-04-17,17.0
5319b2fe-8fff-4e05-a59a-132cd03f4fb8,2015-04-14,1.0
5319b2fe-8fff-4e05-a59a-132cd03f4fb8,2015-04-15,2.0
5d9aa1ab-d32e-4815-83b5-9777901e4c66,2015-04-13,1.0
5d9aa1ab-d32e-4815-83b5-9777901e4c66,2015-04-14,1.0
5d9aa1ab-d32e-4815-83b5-9777901e4c66,2015-04-10,1.0
5d9aa1ab-d32e-4815-83b5-9777901e4c66,2015-04-16,1.0
e5f676dd-567f-4fd9-8f08-f7d954e8e64b,2015-04-14,1.0
d71af6d6-4b69-45d6-8cd6-f367471c01c7,2015-04-12,1.0
d71af6d6-4b69-45d6-8cd6-f367471c01c7,2015-04-14,1.0
c9d4543b-a02e-4d06-bc39-8f67365bd692,2015-04-16,1.0
c9d4543b-a02e-4d06-bc39-8f67365bd692,2015-04-14,1.0
c9d4543b-a02e-4d06-bc39-8f67365bd692,2015-04-17,2.0
c9d4543b-a02e-4d06-bc39-8f67365bd692,2015-04-09,1.0
243c7723-65e1-4663-8fdc-b4140a2fba92,2015-04-14,1.0
243c7723-65e1-4663-8fdc-b4140a2fba92,2015-04-16,1.0
243c7723-65e1-4663-8fdc-b4140a2fba92,2015-04-08,1.0
618c2c2e-e999-4dbf-bae9-e2d66ede142b,2015-04-08,3.0
618c2c2e-e999-4dbf-bae9-e2d66ede142b,2015-04-09,1.0
618c2c2e-e999-4dbf-bae9-e2d66ede142b,2015-04-10,1.0
618c2c2e-e999-4dbf-bae9-e2d66ede142b,2015-04-14,1.0
618c2c2e-e999-4dbf-bae9-e2d66ede142b,2015-04-13,2.0
618c2c2e-e999-4dbf-bae9-e2d66ede142b,2015-04-15,2.0
618c2c2e-e999-4dbf-bae9-e2d66ede142b,2015-04-16,3.0
618c2c2e-e999-4dbf-bae9-e2d66ede142b,2015-04-17,2.0
ab855628-f306-4fff-aaf3-bceac15b53db,2015-04-08,1.0
ab855628-f306-4fff-aaf3-bceac15b53db,2015-04-11,2.0
ab855628-f306-4fff-aaf3-bceac15b53db,2015-04-14,1.0
ab855628-f306-4fff-aaf3-bceac15b53db,2015-04-12,2.0
ab855628-f306-4fff-aaf3-bceac15b53db,2015-04-17,1.0
ab855628-f306-4fff-aaf3-bceac15b53db,2015-04-16,2.0
ab855628-f306-4fff-aaf3-bceac15b53db,2015-04-13,1.0
d58d2621-7f98-4913-90f9-72146d40a809,2015-04-14,1.0
7badeef1-2dc9-423e-83ca-409b2a44d072,2015-04-16,2.0
7badeef1-2dc9-423e-83ca-409b2a44d072,2015-04-17,1.0
7badeef1-2dc9-423e-83ca-409b2a44d072,2015-04-11,1.0
7badeef1-2dc9-423e-83ca-409b2a44d072,2015-04-14,1.0
7badeef1-2dc9-423e-83ca-409b2a44d072,2015-04-15,1.0
7badeef1-2dc9-423e-83ca-409b2a44d072,2015-04-08,1.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-08,7.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-07,3.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-10,9.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-09,2.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-11,6.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-12,8.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-13,3.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-14,9.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-15,8.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-16,8.0
5212a44f-799d-4de9-a569-373632bfa616,2015-04-17,2.0
9782d006-d62e-4194-9656-9c86431f5c28,2015-04-08,1.0
9782d006-d62e-4194-9656-9c86431f5c28,2015-04-11,1.0
9782d006-d62e-4194-9656-9c86431f5c28,2015-04-13,1.0
9782d006-d62e-4194-9656-9c86431f5c28,2015-04-16,1.0
9782d006-d62e-4194-9656-9c86431f5c28,2015-04-09,1.0
9782d006-d62e-4194-9656-9c86431f5c28,2015-04-14,1.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-07,1.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-08,10.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-10,3.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-09,6.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-13,15.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-14,5.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-12,12.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-11,4.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-15,11.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-17,7.0
37cbe987-d468-4aea-8888-f101bd9bad7f,2015-04-16,18.0
f174ba25-b611-4573-9a70-e5bfd905dc25,2015-04-08,1.0
f174ba25-b611-4573-9a70-e5bfd905dc25,2015-04-09,1.0
f174ba25-b611-4573-9a70-e5bfd905dc25,2015-04-17,1.0
f174ba25-b611-4573-9a70-e5bfd905dc25,2015-04-16,2.0
f174ba25-b611-4573-9a70-e5bfd905dc25,2015-04-14,1.0
14110190-38d6-4b2d-9ca3-c6a1445dbdbc,2015-04-16,1.0
14110190-38d6-4b2d-9ca3-c6a1445dbdbc,2015-04-14,1.0
e902baf0-8575-45dc-a3d1-9faba96c3e39,2015-04-14,2.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-09,1.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-11,2.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-08,2.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-13,2.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-07,1.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-10,1.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-17,4.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-14,1.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-15,4.0
d3b93f7e-9d2e-47d0-9351-9829dd6508d7,2015-04-16,1.0
cc52bdac-5358-49a2-8912-2f2bf360b98e,2015-04-12,1.0
cc52bdac-5358-49a2-8912-2f2bf360b98e,2015-04-14,1.0
cc52bdac-5358-49a2-8912-2f2bf360b98e,2015-04-13,1.0
cc52bdac-5358-49a2-8912-2f2bf360b98e,2015-04-15,1.0
cc52bdac-5358-49a2-8912-2f2bf360b98e,2015-04-17,1.0
94b79343-c276-456f-bfb9-54d491631ab5,2015-04-09,2.0
94b79343-c276-456f-bfb9-54d491631ab5,2015-04-08,2.0
94b79343-c276-456f-bfb9-54d491631ab5,2015-04-11,1.0
94b79343-c276-456f-bfb9-54d491631ab5,2015-04-13,2.0
94b79343-c276-456f-bfb9-54d491631ab5,2015-04-15,2.0
94b79343-c276-456f-bfb9-54d491631ab5,2015-04-14,1.0
